"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"239","Panama","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","625346",""
"239","Panama","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","607880",""
"239","Panama","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","591986",""
"239","Panama","Urban Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","576231",""
"239","Panama","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","560783",""
"239","Panama","Urban Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","545802",""
"281","Papua New Guinea","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","313848","55"
"281","Papua New Guinea","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","372453","55"
"242","Paraguay","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1506098",""
"242","Paraguay","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1082288","56"
"242","Paraguay","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1422339",""
"242","Paraguay","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1007400","56"
"240","Peru","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9966256","57"
"240","Peru","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9799994","57"
"240","Peru","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9634049","57"
"240","Peru","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9467391","57"
"240","Peru","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9298978","57"
"240","Peru","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9130099","57"
"240","Peru","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8961463","57"
"240","Peru","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8791113","57"
"240","Peru","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8906470","57"
"240","Peru","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8503556","57"
"240","Peru","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","7852110","58"
"240","Peru","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8016789","57"
"240","Peru","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7798394","57"
"240","Peru","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7584023","57"
"240","Peru","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7374986","59"
"240","Peru","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7170415","59"
"240","Peru","Urban Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6968346","59"
"240","Peru","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6766809","59"
"240","Peru","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6563839","59"
"240","Peru","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9999924","57"
"240","Peru","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9838166","57"
"240","Peru","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9676260","57"
"240","Peru","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9513198","57"
"240","Peru","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9348264","57"
"240","Peru","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9182458","57"
"240","Peru","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9017356","57"
"240","Peru","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8849804","57"
"240","Peru","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8869457","57"
"240","Peru","Urban Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8255135","57"
"240","Peru","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","7606489","58"
"240","Peru","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7993254","57"
"240","Peru","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7778518","57"
"240","Peru","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7568242","57"
"240","Peru","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7363932","59"
"240","Peru","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7164607","59"
"240","Peru","Urban Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6968010","59"
"240","Peru","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6771882","59"
"240","Peru","Urban Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6573965","59"
"125","Philippines","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","14893690","60"
"125","Philippines","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","14546463","60"
"190","Poland","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12327395",""
"190","Poland","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12348056",""
"190","Poland","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","12376200",""
"190","Poland","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12375196",""
"190","Poland","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12394825","61"
"190","Poland","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12406744",""
"190","Poland","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12387000","62"
"190","Poland","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12386000","62"
"190","Poland","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12376000","62"
"190","Poland","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12360000","62"
"190","Poland","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12348000","62"
"190","Poland","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12334000","62"
"190","Poland","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12304000","62"
"190","Poland","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12290000","62"
"190","Poland","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12270000","62"
"190","Poland","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12202000","62"
"190","Poland","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12110000","62"
"190","Poland","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","12054337","62"
"190","Poland","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12044474","62"
"190","Poland","Urban Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11893675","62"
"190","Poland","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11756147","62"
"190","Poland","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11633054","62"
"190","Poland","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11162807",""
"190","Poland","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11195269",""
"190","Poland","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","11234165",""
"190","Poland","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11232736",""
"190","Poland","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11261781","61"
"190","Poland","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11284476",""
"190","Poland","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11281000","62"
"190","Poland","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11303000","62"
"190","Poland","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11317000","62"
"190","Poland","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11323000","62"
"190","Poland","Urban Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11326000","62"
"190","Poland","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11324000","62"
"190","Poland","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11302000","62"
"190","Poland","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11318000","62"
"190","Poland","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11327000","62"
"190","Poland","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11264000","62"
"190","Poland","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11176000","62"
"190","Poland","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","11120389","62"
"190","Poland","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11131537","62"
"190","Poland","Urban Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10985709","62"
"190","Poland","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10852682","62"
"190","Poland","Urban Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10741900","62"
"191","Portugal","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2935225","9"
"191","Portugal","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2492157","63"
"191","Portugal","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2638617","9"
"191","Portugal","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2264977","63"
"241","Puerto Rico","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1871359","3"
"241","Puerto Rico","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1310261","3"
"241","Puerto Rico","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1723589","3"
"241","Puerto Rico","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1198085","3"
