"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"247","Uruguay","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","125490",""
"247","Uruguay","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","112210","77"
"247","Uruguay","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","113431","77"
"247","Uruguay","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","115574","77"
"247","Uruguay","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","117969","77"
"247","Uruguay","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","120440","77"
"247","Uruguay","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","122813","77"
"247","Uruguay","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","124911","77"
"247","Uruguay","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","126886",""
"247","Uruguay","Rural Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","128852",""
"247","Uruguay","Rural Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","130586",""
"247","Uruguay","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","131866","77"
"247","Uruguay","Rural Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","157393",""
"247","Uruguay","Rural Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","132468",""
"247","Uruguay","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","150171",""
"247","Uruguay","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","124537","77"
"247","Uruguay","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","128116","77"
"247","Uruguay","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","131666","77"
"247","Uruguay","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","135185","77"
"247","Uruguay","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","138672","77"
"247","Uruguay","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","142154","77"
"247","Uruguay","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","145659","77"
"247","Uruguay","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","149092","77"
"247","Uruguay","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","166196",""
"247","Uruguay","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","152466","77"
"247","Uruguay","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","154282","77"
"247","Uruguay","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","156846","77"
"247","Uruguay","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","159444","77"
"247","Uruguay","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","162209","77"
"247","Uruguay","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","165278","77"
"247","Uruguay","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","168784","77"
"247","Uruguay","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","172982",""
"247","Uruguay","Rural Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","177778",""
"247","Uruguay","Rural Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","182797",""
"247","Uruguay","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","187661","77"
"247","Uruguay","Rural Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","216761",""
"247","Uruguay","Rural Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","191992",""
"137","Uzbekistan","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7838877","10"
"137","Uzbekistan","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7715225",""
"137","Uzbekistan","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7452665",""
"137","Uzbekistan","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7313300",""
"137","Uzbekistan","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7161100",""
"137","Uzbekistan","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7000000",""
"137","Uzbekistan","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6840700",""
"137","Uzbekistan","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6668700",""
"137","Uzbekistan","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6444000",""
"137","Uzbekistan","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6277600",""
"137","Uzbekistan","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6110700",""
"137","Uzbekistan","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","5922107","2"
"137","Uzbekistan","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7869455","10"
"137","Uzbekistan","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7739755",""
"137","Uzbekistan","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7463353",""
"137","Uzbekistan","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7315700",""
"137","Uzbekistan","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7151700",""
"137","Uzbekistan","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6977800",""
"137","Uzbekistan","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6807000",""
"137","Uzbekistan","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6624500",""
"137","Uzbekistan","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6441900",""
"137","Uzbekistan","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6219100",""
"137","Uzbekistan","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6044900",""
"137","Uzbekistan","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","5847007","2"
"288","Vanuatu","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","56835","2"
"288","Vanuatu","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","59714","2"
"249","Venezuela","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1399442","57"
"249","Venezuela","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1376649","57"
"249","Venezuela","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1355747","57"
"249","Venezuela","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1336029","57"
"249","Venezuela","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1315953","57"
"249","Venezuela","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1296130","57"
"249","Venezuela","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1276411","57"
"249","Venezuela","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1462774","57"
"249","Venezuela","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1485826","57"
"249","Venezuela","Rural Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1468285","57"
"249","Venezuela","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1657129","57"
"249","Venezuela","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1634166","57"
"249","Venezuela","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1609861","57"
"249","Venezuela","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1586321","57"
"249","Venezuela","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1562338","57"
"249","Venezuela","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1538654","57"
